,id,label
3622,24422,0
3623,24423,1
3624,24424,0
3625,24425,1
3626,24426,1
3627,24427,1
3628,24428,1
3629,24429,1
3630,24430,0
3631,24431,1
3632,24432,0
3633,24433,0
3634,24434,1
3635,24435,1
3636,24436,1
3637,24437,0
3638,24438,1
3639,24439,0
3640,24440,0
3641,24441,0
3642,24442,0
3643,24443,1
3644,24444,1
3645,24445,1
3646,24446,0
3647,24447,0
3648,24448,0
3649,24449,1
3650,24450,0
3651,24451,1
3652,24452,0
3653,24453,1
3654,24454,1
3655,24455,0
3656,24456,0
3657,24457,1
3658,24458,0
3659,24459,0
3660,24460,1
3661,24461,1
3662,24462,1
3663,24463,1
3664,24464,0
3665,24465,1
3666,24466,1
3667,24467,0
3668,24468,0
3669,24469,0
3670,24470,0
3671,24471,0
3672,24472,0
3673,24473,0
3674,24474,0
3675,24475,0
3676,24476,0
3677,24477,1
3678,24478,1
3679,24479,0
3680,24480,0
3681,24481,0
3682,24482,0
3683,24483,1
3684,24484,1
3685,24485,1
3686,24486,1
3687,24487,1
3688,24488,0
3689,24489,0
3690,24490,1
3691,24491,1
3692,24492,0
3693,24493,0
3694,24494,0
3695,24495,1
3696,24496,1
3697,24497,0
3698,24498,0
3699,24499,0
3700,24500,1
3701,24501,1
3702,24502,0
3703,24503,1
3704,24504,1
3705,24505,1
3706,24506,1
3707,24507,0
3708,24508,0
3709,24509,0
3710,24510,1
3711,24511,1
3712,24512,1
3713,24513,0
3714,24514,1
3715,24515,0
3716,24516,1
3717,24517,0
3718,24518,1
3719,24519,1
3720,24520,1
3721,24521,1
3722,24522,0
3723,24523,1
3724,24524,1
3725,24525,0
3726,24526,0
3727,24527,1
3728,24528,0
3729,24529,0
3730,24530,0
3731,24531,1
3732,24532,1
3733,24533,0
3734,24534,1
3735,24535,1
3736,24536,1
3737,24537,0
3738,24538,1
3739,24539,0
3740,24540,0
3741,24541,0
3742,24542,1
3743,24543,0
3744,24544,0
3745,24545,0
3746,24546,1
3747,24547,0
3748,24548,0
3749,24549,1
3750,24550,0
3751,24551,1
3752,24552,1
3753,24553,0
3754,24554,0
3755,24555,0
3756,24556,1
3757,24557,1
3758,24558,0
3759,24559,1
3760,24560,1
3761,24561,0
3762,24562,1
3763,24563,1
3764,24564,1
3765,24565,0
3766,24566,1
3767,24567,1
3768,24568,1
3769,24569,0
3770,24570,0
3771,24571,1
3772,24572,0
3773,24573,1
3774,24574,0
3775,24575,1
3776,24576,1
3777,24577,0
3778,24578,1
3779,24579,1
3780,24580,0
3781,24581,1
3782,24582,1
3783,24583,1
3784,24584,1
3785,24585,1
3786,24586,1
3787,24587,0
3788,24588,1
3789,24589,1
3790,24590,0
3791,24591,0
3792,24592,0
3793,24593,0
3794,24594,0
3795,24595,1
3796,24596,1
3797,24597,0
3798,24598,1
3799,24599,0
3800,24600,0
3801,24601,0
3802,24602,1
3803,24603,0
3804,24604,0
3805,24605,0
3806,24606,1
3807,24607,1
3808,24608,0
3809,24609,1
3810,24610,1
3811,24611,1
3812,24612,1
3813,24613,1
3814,24614,1
3815,24615,0
3816,24616,0
3817,24617,0
3818,24618,0
3819,24619,1
3820,24620,0
3821,24621,0
3822,24622,0
3823,24623,1
3824,24624,0
3825,24625,0
3826,24626,1
3827,24627,0
3828,24628,0
3829,24629,1
3830,24630,1
3831,24631,0
3832,24632,1
3833,24633,1
3834,24634,0
3835,24635,1
3836,24636,1
3837,24637,1
3838,24638,0
3839,24639,1
3840,24640,1
3841,24641,1
3842,24642,1
3843,24643,1
3844,24644,1
3845,24645,1
3846,24646,1
3847,24647,1
3848,24648,1
3849,24649,0
3850,24650,0
3851,24651,0
3852,24652,1
3853,24653,1
3854,24654,1
3855,24655,1
3856,24656,1
3857,24657,1
3858,24658,1
3859,24659,0
3860,24660,0
3861,24661,0
3862,24662,0
3863,24663,1
3864,24664,0
3865,24665,1
3866,24666,1
3867,24667,0
3868,24668,1
3869,24669,0
3870,24670,1
3871,24671,0
3872,24672,1
3873,24673,1
3874,24674,0
3875,24675,0
3876,24676,0
3877,24677,0
3878,24678,0
3879,24679,0
3880,24680,1
3881,24681,0
3882,24682,1
3883,24683,0
3884,24684,1
3885,24685,0
3886,24686,1
3887,24687,0
3888,24688,1
3889,24689,0
3890,24690,0
3891,24691,1
3892,24692,0
3893,24693,1
3894,24694,1
3895,24695,1
3896,24696,1
3897,24697,0
3898,24698,0
3899,24699,1
3900,24700,1
3901,24701,0
3902,24702,1
3903,24703,1
3904,24704,0
3905,24705,0
3906,24706,0
3907,24707,0
3908,24708,1
3909,24709,0
3910,24710,1
3911,24711,1
3912,24712,0
3913,24713,1
3914,24714,1
3915,24715,1
3916,24716,0
3917,24717,1
3918,24718,1
3919,24719,1
3920,24720,0
3921,24721,0
3922,24722,0
3923,24723,0
3924,24724,0
3925,24725,0
3926,24726,1
3927,24727,0
3928,24728,1
3929,24729,1
3930,24730,1
3931,24731,0
3932,24732,1
3933,24733,0
3934,24734,1
3935,24735,1
3936,24736,1
3937,24737,1
3938,24738,1
3939,24739,0
3940,24740,0
3941,24741,0
3942,24742,1
3943,24743,1
3944,24744,0
3945,24745,1
3946,24746,1
3947,24747,1
3948,24748,1
3949,24749,0
3950,24750,0
3951,24751,0
3952,24752,0
3953,24753,0
3954,24754,1
3955,24755,0
3956,24756,0
3957,24757,1
3958,24758,1
3959,24759,1
3960,24760,0
3961,24761,1
3962,24762,0
3963,24763,1
3964,24764,0
3965,24765,0
3966,24766,0
3967,24767,0
3968,24768,0
3969,24769,0
3970,24770,1
3971,24771,0
3972,24772,0
3973,24773,0
3974,24774,1
3975,24775,0
3976,24776,0
3977,24777,0
3978,24778,0
3979,24779,1
3980,24780,0
3981,24781,1
3982,24782,0
3983,24783,0
3984,24784,0
3985,24785,1
3986,24786,0
3987,24787,1
3988,24788,1
3989,24789,1
3990,24790,0
3991,24791,0
3992,24792,0
3993,24793,1
3994,24794,1
3995,24795,1
3996,24796,0
3997,24797,0
3998,24798,0
3999,24799,1
4000,24800,0
4001,24801,1
4002,24802,0
4003,24803,1
4004,24804,1
4005,24805,1
4006,24806,1
4007,24807,0
4008,24808,1
4009,24809,0
4010,24810,1
4011,24811,0
4012,24812,1
4013,24813,1
4014,24814,0
4015,24815,1
4016,24816,0
4017,24817,1
4018,24818,1
4019,24819,0
4020,24820,1
4021,24821,0
4022,24822,1
4023,24823,1
4024,24824,1
4025,24825,0
4026,24826,0
4027,24827,0
4028,24828,0
4029,24829,0
4030,24830,1
4031,24831,0
4032,24832,0
4033,24833,1
4034,24834,0
4035,24835,1
4036,24836,1
4037,24837,0
4038,24838,1
4039,24839,1
4040,24840,1
4041,24841,1
4042,24842,1
4043,24843,1
4044,24844,1
4045,24845,0
4046,24846,0
4047,24847,1
4048,24848,0
4049,24849,1
4050,24850,0
4051,24851,0
4052,24852,1
4053,24853,1
4054,24854,0
4055,24855,1
4056,24856,0
4057,24857,0
4058,24858,0
4059,24859,0
4060,24860,0
4061,24861,0
4062,24862,0
4063,24863,0
4064,24864,1
4065,24865,0
4066,24866,0
4067,24867,1
4068,24868,1
4069,24869,0
4070,24870,1
4071,24871,1
4072,24872,0
4073,24873,1
4074,24874,1
4075,24875,0
4076,24876,1
4077,24877,1
4078,24878,1
4079,24879,0
4080,24880,1
4081,24881,1
4082,24882,0
4083,24883,1
4084,24884,1
4085,24885,0
4086,24886,0
4087,24887,1
4088,24888,1
4089,24889,0
4090,24890,0
4091,24891,1
4092,24892,0
4093,24893,1
4094,24894,0
4095,24895,1
4096,24896,0
4097,24897,1
4098,24898,0
4099,24899,0
4100,24900,1
4101,24901,0
4102,24902,1
4103,24903,1
4104,24904,1
4105,24905,0
4106,24906,1
4107,24907,0
4108,24908,1
4109,24909,0
4110,24910,1
4111,24911,1
4112,24912,1
4113,24913,0
4114,24914,1
4115,24915,1
4116,24916,0
4117,24917,0
4118,24918,1
4119,24919,1
4120,24920,0
4121,24921,0
4122,24922,0
4123,24923,1
4124,24924,1
4125,24925,1
4126,24926,1
4127,24927,0
4128,24928,1
4129,24929,1
4130,24930,1
4131,24931,0
4132,24932,0
4133,24933,1
4134,24934,0
4135,24935,0
4136,24936,1
4137,24937,1
4138,24938,1
4139,24939,0
4140,24940,0
4141,24941,0
4142,24942,0
4143,24943,1
4144,24944,1
4145,24945,1
4146,24946,1
4147,24947,0
4148,24948,1
4149,24949,0
4150,24950,1
4151,24951,0
4152,24952,0
4153,24953,0
4154,24954,0
4155,24955,0
4156,24956,1
4157,24957,1
4158,24958,0
4159,24959,1
4160,24960,1
4161,24961,1
4162,24962,0
4163,24963,1
4164,24964,0
4165,24965,0
4166,24966,1
4167,24967,1
4168,24968,0
4169,24969,1
4170,24970,0
4171,24971,0
4172,24972,1
4173,24973,1
4174,24974,0
4175,24975,1
4176,24976,1
4177,24977,0
4178,24978,1
4179,24979,0
4180,24980,0
4181,24981,0
4182,24982,0
4183,24983,1
4184,24984,1
4185,24985,1
4186,24986,1
4187,24987,0
4188,24988,0
4189,24989,1
4190,24990,1
4191,24991,0
4192,24992,0
4193,24993,1
4194,24994,0
4195,24995,0
4196,24996,0
4197,24997,0
4198,24998,1
4199,24999,1
4200,25000,1
4201,25001,0
4202,25002,1
4203,25003,1
4204,25004,1
4205,25005,0
4206,25006,1
4207,25007,1
4208,25008,1
4209,25009,1
4210,25010,1
4211,25011,1
4212,25012,1
4213,25013,0
4214,25014,1
4215,25015,1
4216,25016,0
4217,25017,1
4218,25018,1
4219,25019,0
4220,25020,1
4221,25021,1
4222,25022,1
4223,25023,0
4224,25024,1
4225,25025,1
4226,25026,0
4227,25027,1
4228,25028,1
4229,25029,0
4230,25030,0
4231,25031,1
4232,25032,0
4233,25033,0
4234,25034,0
4235,25035,1
4236,25036,0
4237,25037,0
4238,25038,1
4239,25039,1
4240,25040,0
4241,25041,0
4242,25042,1
4243,25043,0
4244,25044,0
4245,25045,1
4246,25046,1
4247,25047,1
4248,25048,0
4249,25049,1
4250,25050,1
4251,25051,1
4252,25052,0
4253,25053,0
4254,25054,1
4255,25055,1
4256,25056,1
4257,25057,1
4258,25058,0
4259,25059,1
4260,25060,0
4261,25061,1
4262,25062,1
4263,25063,0
4264,25064,1
4265,25065,1
4266,25066,1
4267,25067,1
4268,25068,1
4269,25069,1
4270,25070,0
4271,25071,1
4272,25072,0
4273,25073,0
4274,25074,1
4275,25075,0
4276,25076,0
4277,25077,1
4278,25078,0
4279,25079,0
4280,25080,0
4281,25081,1
4282,25082,0
4283,25083,0
4284,25084,1
4285,25085,0
4286,25086,1
4287,25087,1
4288,25088,1
4289,25089,0
4290,25090,1
4291,25091,0
4292,25092,1
4293,25093,1
4294,25094,1
4295,25095,1
4296,25096,1
4297,25097,1
4298,25098,0
4299,25099,0
4300,25100,1
4301,25101,1
4302,25102,1
4303,25103,0
4304,25104,1
4305,25105,0
4306,25106,0
4307,25107,0
4308,25108,1
4309,25109,1
4310,25110,0
4311,25111,1
4312,25112,0
4313,25113,0
4314,25114,1
4315,25115,0
4316,25116,0
4317,25117,1
4318,25118,1
4319,25119,0
4320,25120,0
4321,25121,1
4322,25122,0
4323,25123,1
4324,25124,1
4325,25125,1
4326,25126,1
4327,25127,1
4328,25128,0
4329,25129,0
4330,25130,1
4331,25131,1
4332,25132,0
4333,25133,0
4334,25134,1
4335,25135,0
4336,25136,0
4337,25137,0
4338,25138,1
4339,25139,1
4340,25140,0
4341,25141,0
4342,25142,0
4343,25143,1
4344,25144,1
4345,25145,1
4346,25146,0
4347,25147,0
4348,25148,0
4349,25149,1
4350,25150,0
4351,25151,0
4352,25152,1
4353,25153,0
4354,25154,1
4355,25155,0
4356,25156,0
4357,25157,0
4358,25158,1
4359,25159,0
4360,25160,0
4361,25161,1
4362,25162,0
4363,25163,0
4364,25164,1
4365,25165,0
4366,25166,0
4367,25167,0
4368,25168,0
4369,25169,1
4370,25170,1
4371,25171,0
4372,25172,1
4373,25173,0
4374,25174,1
4375,25175,0
4376,25176,0
4377,25177,1
4378,25178,1
4379,25179,1
4380,25180,1
4381,25181,1
4382,25182,1
4383,25183,0
4384,25184,1
4385,25185,1
4386,25186,1
4387,25187,0
4388,25188,1
4389,25189,0
4390,25190,0
4391,25191,1
4392,25192,1
4393,25193,1
4394,25194,1
4395,25195,1
4396,25196,0
4397,25197,1
4398,25198,1
4399,25199,1
4400,25200,0
4401,25201,1
4402,25202,1
4403,25203,0
4404,25204,1
4405,25205,1
4406,25206,0
4407,25207,0
4408,25208,1
4409,25209,0
4410,25210,0
4411,25211,0
4412,25212,1
4413,25213,1
4414,25214,1
4415,25215,0
4416,25216,0
4417,25217,0
4418,25218,1
4419,25219,0
4420,25220,0
4421,25221,1
4422,25222,1
4423,25223,1
4424,25224,1
4425,25225,0
4426,25226,1
4427,25227,0
4428,25228,0
4429,25229,1
4430,25230,0
4431,25231,0
4432,25232,0
4433,25233,0
4434,25234,1
4435,25235,1
4436,25236,1
4437,25237,1
4438,25238,1
4439,25239,1
4440,25240,1
4441,25241,0
4442,25242,0
4443,25243,1
4444,25244,0
4445,25245,0
4446,25246,1
4447,25247,0
4448,25248,1
4449,25249,0
4450,25250,1
4451,25251,1
4452,25252,1
4453,25253,0
4454,25254,0
4455,25255,1
4456,25256,1
4457,25257,1
4458,25258,1
4459,25259,0
4460,25260,0
4461,25261,1
4462,25262,0
4463,25263,1
4464,25264,0
4465,25265,1
4466,25266,1
4467,25267,1
4468,25268,0
4469,25269,1
4470,25270,0
4471,25271,0
4472,25272,1
4473,25273,1
4474,25274,0
4475,25275,1
4476,25276,0
4477,25277,1
4478,25278,1
4479,25279,0
4480,25280,1
4481,25281,1
4482,25282,1
4483,25283,1
4484,25284,1
4485,25285,0
4486,25286,1
4487,25287,0
4488,25288,1
4489,25289,0
4490,25290,0
4491,25291,1
4492,25292,0
4493,25293,0
4494,25294,0
4495,25295,0
4496,25296,1
4497,25297,1
4498,25298,1
4499,25299,1
4500,25300,0
4501,25301,0
4502,25302,0
4503,25303,0
4504,25304,0
4505,25305,0
4506,25306,1
4507,25307,1
4508,25308,0
4509,25309,0
4510,25310,0
4511,25311,0
4512,25312,0
4513,25313,1
4514,25314,1
4515,25315,1
4516,25316,0
4517,25317,1
4518,25318,1
4519,25319,0
4520,25320,0
4521,25321,1
4522,25322,0
4523,25323,1
4524,25324,0
4525,25325,1
4526,25326,0
4527,25327,0
4528,25328,0
4529,25329,0
4530,25330,1
4531,25331,0
4532,25332,1
4533,25333,0
4534,25334,1
4535,25335,1
4536,25336,1
4537,25337,1
4538,25338,0
4539,25339,1
4540,25340,0
4541,25341,1
4542,25342,0
4543,25343,0
4544,25344,1
4545,25345,1
4546,25346,1
4547,25347,1
4548,25348,0
4549,25349,1
4550,25350,1
4551,25351,0
4552,25352,0
4553,25353,1
4554,25354,1
4555,25355,1
4556,25356,0
4557,25357,0
4558,25358,1
4559,25359,1
4560,25360,1
4561,25361,1
4562,25362,0
4563,25363,1
4564,25364,0
4565,25365,0
4566,25366,0
4567,25367,1
4568,25368,0
4569,25369,0
4570,25370,0
4571,25371,1
4572,25372,0
4573,25373,1
4574,25374,0
4575,25375,1
4576,25376,0
4577,25377,1
4578,25378,0
4579,25379,0
4580,25380,1
4581,25381,0
4582,25382,1
4583,25383,1
4584,25384,1
4585,25385,0
4586,25386,1
4587,25387,1
4588,25388,0
4589,25389,1
4590,25390,0
4591,25391,0
4592,25392,0
4593,25393,1
4594,25394,0
4595,25395,1
4596,25396,1
4597,25397,1
4598,25398,0
4599,25399,0
4600,25400,1
4601,25401,1
4602,25402,1
4603,25403,1
4604,25404,1
4605,25405,1
4606,25406,1
4607,25407,0
4608,25408,0
4609,25409,1
4610,25410,1
4611,25411,0
4612,25412,0
4613,25413,1
4614,25414,0
4615,25415,1
4616,25416,0
4617,25417,0
4618,25418,0
4619,25419,0
4620,25420,1
4621,25421,1
4622,25422,0
4623,25423,0
4624,25424,1
4625,25425,0
4626,25426,1
4627,25427,1
4628,25428,1
4629,25429,1
4630,25430,1
4631,25431,1
4632,25432,0
4633,25433,0
4634,25434,0
4635,25435,1
4636,25436,0
4637,25437,1
4638,25438,1
4639,25439,0
4640,25440,1
4641,25441,0
4642,25442,0
4643,25443,0
4644,25444,0
4645,25445,1
4646,25446,0
4647,25447,1
4648,25448,0
4649,25449,0
4650,25450,1
4651,25451,1
4652,25452,0
4653,25453,1
4654,25454,0
4655,25455,0
4656,25456,0
4657,25457,1
4658,25458,1
4659,25459,0
4660,25460,0
4661,25461,1
4662,25462,0
4663,25463,0
4664,25464,1
4665,25465,0
4666,25466,1
4667,25467,0
4668,25468,1
4669,25469,0
4670,25470,1
4671,25471,1
4672,25472,0
4673,25473,0
4674,25474,1
4675,25475,1
4676,25476,0
4677,25477,1
4678,25478,0
4679,25479,0
4680,25480,1
4681,25481,1
4682,25482,1
4683,25483,1
4684,25484,0
4685,25485,1
4686,25486,1
4687,25487,1
4688,25488,0
4689,25489,0
4690,25490,0
4691,25491,1
4692,25492,1
4693,25493,0
4694,25494,0
4695,25495,1
4696,25496,1
4697,25497,1
4698,25498,1
4699,25499,1
4700,25500,0
4701,25501,0
4702,25502,1
4703,25503,1
4704,25504,0
4705,25505,1
4706,25506,1
4707,25507,1
4708,25508,1
4709,25509,0
4710,25510,1
4711,25511,1
4712,25512,1
4713,25513,1
4714,25514,0
4715,25515,0
4716,25516,1
4717,25517,0
4718,25518,0
4719,25519,1
4720,25520,1
4721,25521,0
4722,25522,1
4723,25523,0
4724,25524,1
4725,25525,0
4726,25526,1
4727,25527,0
4728,25528,0
4729,25529,1
4730,25530,0
4731,25531,0
4732,25532,1
4733,25533,0
4734,25534,1
4735,25535,1
4736,25536,1
4737,25537,0
4738,25538,1
4739,25539,0
4740,25540,1
4741,25541,1
4742,25542,0
4743,25543,1
4744,25544,1
4745,25545,0
4746,25546,1
4747,25547,1
4748,25548,0
4749,25549,1
4750,25550,0
4751,25551,1
4752,25552,0
4753,25553,0
4754,25554,0
4755,25555,0
4756,25556,1
4757,25557,0
4758,25558,1
4759,25559,1
4760,25560,0
4761,25561,1
4762,25562,1
4763,25563,0
4764,25564,0
4765,25565,0
4766,25566,1
4767,25567,0
4768,25568,1
4769,25569,1
4770,25570,1
4771,25571,0
4772,25572,1
4773,25573,1
4774,25574,0
4775,25575,1
4776,25576,1
4777,25577,1
4778,25578,0
4779,25579,1
4780,25580,0
4781,25581,1
4782,25582,0
4783,25583,1
4784,25584,1
4785,25585,0
4786,25586,0
4787,25587,1
4788,25588,0
4789,25589,0
4790,25590,0
4791,25591,1
4792,25592,0
4793,25593,0
4794,25594,0
4795,25595,1
4796,25596,0
4797,25597,1
4798,25598,1
4799,25599,0
4800,25600,1
4801,25601,1
4802,25602,0
4803,25603,1
4804,25604,0
4805,25605,0
4806,25606,0
4807,25607,0
4808,25608,1
4809,25609,1
4810,25610,0
4811,25611,1
4812,25612,1
4813,25613,0
4814,25614,1
4815,25615,0
4816,25616,0
4817,25617,0
4818,25618,0
4819,25619,0
4820,25620,1
4821,25621,0
4822,25622,1
4823,25623,1
4824,25624,1
4825,25625,1
4826,25626,1
4827,25627,1
4828,25628,0
4829,25629,0
4830,25630,1
4831,25631,1
4832,25632,1
4833,25633,1
4834,25634,1
4835,25635,1
4836,25636,0
4837,25637,0
4838,25638,0
4839,25639,1
4840,25640,1
4841,25641,0
4842,25642,0
4843,25643,1
4844,25644,0
4845,25645,1
4846,25646,0
4847,25647,0
4848,25648,0
4849,25649,1
4850,25650,0
4851,25651,0
4852,25652,0
4853,25653,1
4854,25654,0
4855,25655,1
4856,25656,1
4857,25657,0
4858,25658,1
4859,25659,0
4860,25660,0
4861,25661,0
4862,25662,1
4863,25663,1
4864,25664,0
4865,25665,0
4866,25666,1
4867,25667,0
4868,25668,0
4869,25669,0
4870,25670,0
4871,25671,0
4872,25672,1
4873,25673,1
4874,25674,0
4875,25675,0
4876,25676,0
4877,25677,0
4878,25678,1
4879,25679,0
4880,25680,0
4881,25681,1
4882,25682,1
4883,25683,0
4884,25684,0
4885,25685,1
4886,25686,1
4887,25687,0
4888,25688,1
4889,25689,0
4890,25690,0
4891,25691,0
4892,25692,0
4893,25693,0
4894,25694,1
4895,25695,1
4896,25696,0
4897,25697,1
4898,25698,0
4899,25699,1
4900,25700,1
4901,25701,0
4902,25702,1
4903,25703,0
4904,25704,0
4905,25705,0
4906,25706,1
4907,25707,0
4908,25708,1
4909,25709,1
4910,25710,1
4911,25711,1
4912,25712,1
4913,25713,0
4914,25714,1
4915,25715,1
4916,25716,0
4917,25717,1
4918,25718,1
4919,25719,0
4920,25720,1
4921,25721,0
4922,25722,0
4923,25723,0
4924,25724,1
4925,25725,1
4926,25726,1
4927,25727,0
4928,25728,0
4929,25729,0
4930,25730,1
4931,25731,1
4932,25732,1
4933,25733,0
4934,25734,1
4935,25735,0
4936,25736,0
4937,25737,1
4938,25738,0
4939,25739,1
4940,25740,1
4941,25741,0
4942,25742,0
4943,25743,1
4944,25744,0
4945,25745,0
4946,25746,0
4947,25747,1
4948,25748,0
4949,25749,0
4950,25750,1
4951,25751,1
4952,25752,1
4953,25753,1
4954,25754,0
4955,25755,1
4956,25756,1
4957,25757,1
4958,25758,0
4959,25759,0
4960,25760,0
4961,25761,1
4962,25762,1
4963,25763,1
4964,25764,1
4965,25765,0
4966,25766,0
4967,25767,1
4968,25768,1
4969,25769,1
4970,25770,0
4971,25771,0
4972,25772,1
4973,25773,0
4974,25774,0
4975,25775,0
4976,25776,0
4977,25777,0
4978,25778,0
4979,25779,0
4980,25780,1
4981,25781,0
4982,25782,1
4983,25783,1
4984,25784,0
4985,25785,0
4986,25786,0
4987,25787,1
4988,25788,0
4989,25789,1
4990,25790,0
4991,25791,1
4992,25792,0
4993,25793,1
4994,25794,0
4995,25795,0
4996,25796,0
4997,25797,1
4998,25798,0
4999,25799,1
5000,25800,1
5001,25801,0
5002,25802,1
5003,25803,0
5004,25804,0
5005,25805,0
5006,25806,1
5007,25807,1
5008,25808,1
5009,25809,0
5010,25810,1
5011,25811,1
5012,25812,0
5013,25813,0
5014,25814,1
5015,25815,1
5016,25816,0
5017,25817,1
5018,25818,1
5019,25819,1
5020,25820,1
5021,25821,1
5022,25822,1
5023,25823,0
5024,25824,1
5025,25825,1
5026,25826,1
5027,25827,0
5028,25828,0
5029,25829,0
5030,25830,0
5031,25831,1
5032,25832,0
5033,25833,0
5034,25834,0
5035,25835,0
5036,25836,1
5037,25837,0
5038,25838,0
5039,25839,0
5040,25840,0
5041,25841,0
5042,25842,0
5043,25843,1
5044,25844,1
5045,25845,1
5046,25846,1
5047,25847,0
5048,25848,0
5049,25849,1
5050,25850,1
5051,25851,0
5052,25852,0
5053,25853,1
5054,25854,0
5055,25855,0
5056,25856,0
5057,25857,1
5058,25858,0
5059,25859,0
5060,25860,0
5061,25861,1
5062,25862,0
5063,25863,1
5064,25864,0
5065,25865,0
5066,25866,1
5067,25867,1
5068,25868,0
5069,25869,1
5070,25870,0
5071,25871,1
5072,25872,0
5073,25873,1
5074,25874,1
5075,25875,1
5076,25876,0
5077,25877,0
5078,25878,0
5079,25879,1
5080,25880,0
5081,25881,0
5082,25882,0
5083,25883,0
5084,25884,0
5085,25885,1
5086,25886,1
5087,25887,1
5088,25888,1
5089,25889,0
5090,25890,1
5091,25891,1
5092,25892,1
5093,25893,0
5094,25894,0
5095,25895,1
5096,25896,1
5097,25897,0
5098,25898,1
5099,25899,1
5100,25900,1
5101,25901,0
5102,25902,1
5103,25903,0
5104,25904,0
5105,25905,1
5106,25906,0
5107,25907,0
5108,25908,1
5109,25909,1
5110,25910,0
5111,25911,0
5112,25912,1
5113,25913,0
5114,25914,0
5115,25915,1
5116,25916,0
5117,25917,1
5118,25918,1
5119,25919,1
5120,25920,1
5121,25921,1
5122,25922,1
5123,25923,0
5124,25924,0
5125,25925,0
5126,25926,0
5127,25927,1
5128,25928,0
5129,25929,1
5130,25930,0
5131,25931,0
5132,25932,1
5133,25933,0
5134,25934,1
5135,25935,1
5136,25936,1
5137,25937,1
5138,25938,0
5139,25939,0
5140,25940,1
5141,25941,1
5142,25942,0
5143,25943,1
5144,25944,1
5145,25945,1
5146,25946,1
5147,25947,1
5148,25948,0
5149,25949,0
5150,25950,1
5151,25951,1
5152,25952,1
5153,25953,0
5154,25954,1
5155,25955,0
5156,25956,0
5157,25957,0
5158,25958,1
5159,25959,1
5160,25960,0
5161,25961,1
5162,25962,0
5163,25963,1
5164,25964,1
5165,25965,0
5166,25966,0
5167,25967,1
5168,25968,0
5169,25969,0
5170,25970,1
5171,25971,0
5172,25972,1
5173,25973,0
5174,25974,1
5175,25975,0
5176,25976,0
5177,25977,0
5178,25978,0
5179,25979,0
5180,25980,0
5181,25981,1
5182,25982,0
5183,25983,0
5184,25984,0
5185,25985,0
5186,25986,1
5187,25987,1
5188,25988,0
5189,25989,1
5190,25990,0
5191,25991,0
5192,25992,1
5193,25993,0
5194,25994,0
5195,25995,0
5196,25996,0
5197,25997,0
5198,25998,1
5199,25999,0
